Family,Genus,Species,Type,Seed_plant_Fern
Polypodiaceae,Stenogrammitis,Stenogrammitis_prionodes,Epiphyte,Fern
Polypodiaceae,Terpsichore,Terpsichore_alsophilicola,Epiphyte,Seed plant
Polypodiaceae,Terpsichore,Terpsichore_anfractuosa,Epiphyte,Seed plant
Polypodiaceae,Terpsichore,Terpsichore_asplenifolia,Epiphyte,Seed plant
Polypodiaceae,Terpsichore,Terpsichore_chrysleri,Epiphyte,Fern
Polypodiaceae,Terpsichore,Terpsichore_JWsp1,Epiphyte,Seed plant
Polypodiaceae,Terpsichore,Terpsichore_laxa,Epiphyte,Seed plant
Polypodiaceae,Terpsichore,Terpsichore_leucosticta,Epiphyte,Seed plant
Polypodiaceae,Terpsichore,Terpsichore_longicaulis,Epiphyte,Seed plant
Polypodiaceae,Terpsichore,Terpsichore_semihirsuta,Epiphyte,Seed plant
Polypodiaceae,Terpsichore,Terpsichore_sp25,Epiphyte,Seed plant
Polypodiaceae,Terpsichore,Terpsichore_subscabra,Epiphyte,Seed plant
Polypodiaceae,Terpsichore,Terpsichore_taxifolia,Epiphyte,Seed plant
Polypodiaceae,Terpsichore,Terpsichore_THO2164,Epiphyte,Seed plant
Polypodiaceae,Xiphopteris,Xiphopteris_serrulata,Epiphyte,Seed plant
Polypodiaceae,Zygophlebia,Zygophlebia_mathewsii,Epiphyte,Fern
Primulaceae,Ardisia,Ardisia_compressa,Host,Seed plant
Primulaceae,Gentlea,Gentlea_tacanensis,Host,Seed plant
Primulaceae,Myrsine,Myrsine_coriacea,Host,Seed plant
Primulaceae,Myrsine,Myrsine_coriaceae,Host,Seed plant
Primulaceae,Myrsine,Myrsine_gardneriana,Host,Seed plant
Primulaceae,Myrsine,Myrsine_hermogenesii,Host,Seed plant
Primulaceae,Myrsine,Myrsine_LMN0001,Host,Seed plant
Primulaceae,Myrsine,Myrsine_LMN0004,Host,Seed plant
Primulaceae,Myrsine,Myrsine_LMN0005,Host,Seed plant
Primulaceae,Myrsine,Myrsine_LMN0008,Host,Seed plant
Primulaceae,Myrsine,Myrsine_sp.,Host,Seed plant
Primulaceae,Myrsine,Myrsine_umbellata,Host,Seed plant
Proteaceae,Euplassa,Euplassa_cantareirae,Host,Seed plant
Proteaceae,Grevillea,Grevillea_robusta,Host,Seed plant
Proteaceae,Roupala,Roupala_brasilensis,Host,Seed plant
Proteaceae,Roupala,Roupala_CTB001,Host,Seed plant
Proteaceae,Roupala,Roupala_montana,Host,Seed plant
Proteaceae,Roupala,Roupala_sp.,Host,Seed plant
Psilotaceae,Psilotum,Psilotum_complanatum,Epiphyte,Seed plant
Pteridaceae,Adiantum,Adiantum_andicola,Epiphyte,Seed plant
Pteridaceae,Adiantum,Adiantum_sp_1,Epiphyte,Seed plant
Pteridaceae,Ananthacorus,Ananthacorus_angustifolius,Epiphyte,Fern
Pteridaceae,Ananthacorus,Ananthacorus_MJC402,Epiphyte,Seed plant
Pteridaceae,Anetium,Anetium_citrifolium,Epiphyte,Fern
Pteridaceae,Antrophyum,Antrophyum_cajenense,Epiphyte,Seed plant
Pteridaceae,Antrophyum,Antrophyum_ensiforme,Epiphyte,Seed plant
Pteridaceae,Antrophyum,Antrophyum_guayanense,Epiphyte,Seed plant
Pteridaceae,Antrophyum,Antrophyum_lineatum,Epiphyte,Seed plant
Pteridaceae,Hecistopteris,Hecistopteris_pumila,Epiphyte,Fern
Pteridaceae,Polytaenium,Polytaenium_cajenense,Epiphyte,Fern
Pteridaceae,Polytaenium,Polytaenium_feei,Epiphyte,Seed plant
Pteridaceae,Polytaenium,Polytaenium_guayanense,Epiphyte,Seed plant
Pteridaceae,Polytaenium,Polytaenium_lineatum,Epiphyte,Fern
Pteridaceae,Pteris,Pteris_orizabae,Epiphyte,Seed plant
Pteridaceae,Radiovittaria,Radiovittaria_gardneriana,Epiphyte,Fern
Pteridaceae,Radiovittaria,Radiovittaria_latifolia,Epiphyte,Seed plant
Pteridaceae,Radiovittaria,Radiovittaria_moritziana,Epiphyte,Seed plant
Pteridaceae,Radiovittaria,Radiovittaria_remota,Epiphyte,Fern
Pteridaceae,Radiovittaria,Radiovittaria_ruiziana,Epiphyte,Seed plant
Pteridaceae,Radiovittaria,Radiovittaria_stipitata,Epiphyte,Fern
Pteridaceae,Scoliosorus,Scoliosorus_ensiformis,Epiphyte,Seed plant
Pteridaceae,Vittaria,Vittaria_affgraminifolia_PH0948,Epiphyte,Seed plant
Pteridaceae,Vittaria,Vittaria_bradeorum,Epiphyte,Seed plant
Pteridaceae,Vittaria,Vittaria_costata,Epiphyte,Seed plant
Pteridaceae,Vittaria,Vittaria_flavicosta,Epiphyte,Seed plant
Pteridaceae,Vittaria,Vittaria_graminifolia,Epiphyte,Fern
Pteridaceae,Vittaria,Vittaria_JWsp1,Epiphyte,Seed plant
Pteridaceae,Vittaria,Vittaria_linearifolia,Epiphyte,Seed plant
Pteridaceae,Vittaria,Vittaria_LMN0001,Epiphyte,Seed plant
Pteridaceae,Vittaria,Vittaria_minima,Epiphyte,Seed plant
Pteridaceae,Vittaria,Vittaria_SB01,Epiphyte,Seed plant
Pteridaceae,Vittaria,Vittaria_scabrida,Epiphyte,Seed plant
Putranjivaceae,Drypetes,Drypetes_amazonica,Host,Seed plant
Putranjivaceae,Drypetes,Drypetes_variabilis,Host,Seed plant
Rhamnaceae,Colubrina,Colubrina_elliptica,Host,Seed plant
Rhamnaceae,Rhamnidium,Rhamnidium_elaeocarpum,Host,Seed plant
Rosaceae,Dyscocarpus,Dyscocarpus_brasiliensis,Host,Seed plant
Rosaceae,Dyscocarpus,Dyscocarpus_MA1015,Host,Seed plant
Rosaceae,Eriobotrya,Eriobotrya_japonica,Host,Seed plant
Rosaceae,Eriobotrya,Eriobotrya_PH001,Host,Seed plant
Rosaceae,Prunus,Prunus_brasiliensis,Host,Seed plant
Rosaceae,Prunus,Prunus_chamissoana,Host,Seed plant
Rosaceae,Prunus,Prunus_DJsp.,Host,Seed plant
Rosaceae,Prunus,Prunus_guanaiensis,Host,Seed plant
Rosaceae,Prunus,Prunus_myrtifolia,Host,Seed plant
Rosaceae,Prunus,Prunus_rhamnoides,Host,Seed plant
Rosaceae,Prunus,Prunus_sp1,Host,Seed plant
Rosaceae,Prunus,Prunus_sp2,Host,Seed plant
Rosaceae,Prunus,Prunus_sp3,Host,Seed plant
Rubiaceae,Alseis,Alseis_blackiana,Host,Seed plant
Rubiaceae,Alseis,Alseis_floribunda,Host,Seed plant
Rubiaceae,Amaioua,Amaioua_corymbosa,Host,Seed plant
Rubiaceae,Amaioua,Amaioua_guianensis,Host,Seed plant
Rubiaceae,Amaioua,Amaioua_intermedia,Host,Seed plant
Rubiaceae,Bathysa,Bathysa_australis,Host,Seed plant
Rubiaceae,Bathysa,Bathysa_mendocaei,Host,Seed plant
Rubiaceae,Chiococca,Chiococca_alba,Host,Seed plant
Rubiaceae,Chione,Chione_venosa,Host,Seed plant
Rubiaceae,Chomelia,Chomelia_brachypoda,Host,Seed plant
Rubiaceae,Chomelia,Chomelia_pubescens,Host,Seed plant
Rubiaceae,Chomelia,Chomelia_sessilis,Host,Seed plant
Rubiaceae,Coffea,Coffea_AM17,Host,Seed plant
Rubiaceae,Cordiera,Cordiera_concolor,Host,Seed plant
Rubiaceae,Cordiera,Cordiera_macrophylla,Host,Seed plant
Rubiaceae,Cosmibuena,Cosmibuena_grandiflora,Epiphyte,Seed plant
Rubiaceae,Cosmibuena,Cosmibuena_macrocarpa,Epiphyte,Seed plant
Rubiaceae,Coussarea,Coussarea_contracta,Host,Seed plant
Rubiaceae,Coussarea,Coussarea_ilheotica,Host,Seed plant
Rubiaceae,Duroia,Duroia_macrophylla,Host,Seed plant
Rubiaceae,Faramea,Faramea_hyacinthina,Host,Seed plant
Rubiaceae,Faramea,Faramea_martiana,Host,Seed plant
Rubiaceae,Faramea,Faramea_occidentalis,Host,Seed plant
Rubiaceae,Faramea,Faramea_parvula,Epiphyte,Seed plant
Rubiaceae,Ferdinandusa,Ferdinandusa_speciosa,Host,Seed plant
Rubiaceae,Genipa,Genipa_americana,Host,Seed plant
Rubiaceae,Gonzalagunia,Gonzalagunia_bunchosioides,Host,Seed plant
Rubiaceae,Guettarda,Guettarda_viburnoides,Host,Seed plant
Rubiaceae,Hamelia,Hamelia_erecta,Host,Seed plant
Rubiaceae,Hillia,Hillia_macrophylla,Epiphyte,Seed plant
Rubiaceae,Hillia,Hillia_parasitica,Epiphyte,Seed plant
Rubiaceae,Hillia,Hillia_tetrandra,Epiphyte,Seed plant
Rubiaceae,Hillia,Hillia_ulei,Epiphyte,Seed plant
Rubiaceae,Isertia,Isertia_laevis,Host,Seed plant
Rubiaceae,Ixora,Ixora_brevifolia,Host,Seed plant
Rubiaceae,Macrocnemum,Macrocnemum_roseum,Host,Seed plant
Rubiaceae,Notopleura,Notopleura_epiphytica,Epiphyte,Seed plant
Rubiaceae,Notopleura,Notopleura_vargasiana,Epiphyte,Seed plant
Rubiaceae,Palicourea,Palicourea_faxlucens,Host,Seed plant
Rubiaceae,Palicourea,Palicourea_guianensis,Host,Seed plant
Rubiaceae,Palicourea,Palicourea_padifolia,Host,Seed plant
Rubiaceae,Pogonopus,Pogonopus_tubulosus,Host,Seed plant
Rubiaceae,Posoqueria,Posoqueria_latifolia,Host,Seed plant
Rubiaceae,Posoqueria,Posoqueria_panamensis,Host,Seed plant
Rubiaceae,Psychotria,Psychotria_carthagenensis,Host,Seed plant
Rubiaceae,Psychotria,Psychotria_galeottiana,Host,Seed plant
Rubiaceae,Psychotria,Psychotria_myriantha,Host,Seed plant
Rubiaceae,Psychotria,Psychotria_nemorosa,Host,Seed plant
Rubiaceae,Psychotria,Psychotria_pleiocephala,Host,Seed plant
Rubiaceae,Psychotria,Psychotria_simiarum,Host,Seed plant
Rubiaceae,Psychotria,Psychotria_suterella,Host,Seed plant
Rubiaceae,Psychotria,Psychotria_trichotoma,Host,Seed plant
Rubiaceae,Psychotria,Psychotria_velloziana,Host,Seed plant
Rubiaceae,Randia,Randia_armata,Host,Seed plant
Rubiaceae,Randia,Randia_latevirens,Host,Seed plant
Rubiaceae,Retiniphyllum,Retiniphyllum_MVI001,Host,Seed plant
Rubiaceae,Ruagea,Ruagea_glabra,Host,Seed plant
Rubiaceae,Rudgea,Rudgea_MA1017,Host,Seed plant
Rubiaceae,Schizocalyx,Schizocalyx_cuspidatus,Host,Seed plant
Rubiaceae,Schradera,Schradera_subandina,Epiphyte,Seed plant
Rutaceae,Citrus,Citrus_AM11,Host,Seed plant
Rutaceae,Citrus,Citrus_limon,Host,Seed plant
Rutaceae,Citrus,Citrus_PH001,Host,Seed plant
Rutaceae,Citrus,Citrus_reticulata,Host,Seed plant
Rutaceae,Citrus,Citrus_sinensis,Host,Seed plant
Rutaceae,Conchocarpus,Conchocarpus_pentandrus,Host,Seed plant
Rutaceae,Dictyoloma,Dictyoloma_vandellianum,Host,Seed plant
Rutaceae,Esenbeckia,Esenbeckia_febrifuga,Host,Seed plant
Rutaceae,Esenbeckia,Esenbeckia_leiocarpa,Host,Seed plant
Rutaceae,Galipea,Galipea_jasminiflora,Host,Seed plant
Rutaceae,Metrodorea,Metrodorea_nigra,Host,Seed plant
Rutaceae,Metrodorea,Metrodorea_stipularis,Host,Seed plant
Rutaceae,Murraya,Murraya_paniculata,Host,Seed plant
Rutaceae,Zanthoxylum,Zanthoxylum_AM14,Host,Seed plant
Rutaceae,Zanthoxylum,Zanthoxylum_caribaeum,Host,Seed plant
Rutaceae,Zanthoxylum,Zanthoxylum_cf_clava_herculis,Host,Seed plant
Rutaceae,Zanthoxylum,Zanthoxylum_hyemalis,Host,Seed plant
Rutaceae,Zanthoxylum,Zanthoxylum_melanostictum,Host,Seed plant
Rutaceae,Zanthoxylum,Zanthoxylum_microcarpum,Host,Seed plant
Rutaceae,Zanthoxylum,Zanthoxylum_monogynum,Host,Seed plant
Rutaceae,Zanthoxylum,Zanthoxylum_petiolare,Host,Seed plant
Rutaceae,Zanthoxylum,Zanthoxylum_rhoifolium,Host,Seed plant
Rutaceae,Zanthoxylum,Zanthoxylum_riedelianum,Host,Seed plant
Sabiaceae,Meliosma,Meliosma_alba,Host,Seed plant
Sabiaceae,Meliosma,Meliosma_corymbosa,Host,Seed plant
Sabiaceae,Meliosma,Meliosma_herbertii,Host,Seed plant
Sabiaceae,Meliosma,Meliosma_sellowii,Host,Seed plant
Sabiaceae,Meliosma,Meliosma_sp1,Host,Seed plant
Sabiaceae,Meliosma,Meliosma_sp2,Host,Seed plant
Salicaceae,Banara,Banara_parviflora,Host,Seed plant
Salicaceae,Banara,Banara_serrata,Host,Seed plant
Salicaceae,Casearia,Casearia_aculeata,Host,Seed plant
Salicaceae,Casearia,Casearia_decandra,Host,Seed plant
Salicaceae,Casearia,Casearia_gossypiosperma,Host,Seed plant
Salicaceae,Casearia,Casearia_lasiophylla,Host,Seed plant
Salicaceae,Casearia,Casearia_MK001,Host,Seed plant
Salicaceae,Casearia,Casearia_paranaensis,Host,Seed plant
Salicaceae,Casearia,Casearia_sylvestris,Host,Seed plant
Salicaceae,Hasseltia,Hasseltia_floribunda,Host,Seed plant
Salicaceae,Homalium,Homalium_guianense,Host,Seed plant
Salicaceae,Homalium,Homalium_racemosum,Host,Seed plant
Sapindaceae,Allophylus,Allophylus_edulis,Host,Seed plant
Sapindaceae,Allophylus,Allophylus_laevigatus,Host,Seed plant
Sapindaceae,Allophylus,Allophylus_psilospermus,Host,Seed plant
Sapindaceae,Billia,Billia_hippocastanum,Host,Seed plant
Sapindaceae,Cupania,Cupania_glabra,Host,Seed plant
Sapindaceae,Cupania,Cupania_latifolia,Host,Seed plant
Sapindaceae,Cupania,Cupania_LMN0001,Host,Seed plant
Sapindaceae,Cupania,Cupania_macrophylla,Host,Seed plant
Sapindaceae,Cupania,Cupania_mollis,Host,Seed plant
Sapindaceae,Cupania,Cupania_oblongifolia,Host,Seed plant
Sapindaceae,Cupania,Cupania_rugosa,Host,Seed plant
Sapindaceae,Cupania,Cupania_vernalis,Host,Seed plant
Sapindaceae,Cupania,Cupania_zanthoxyloides,Host,Seed plant
Sapindaceae,Diatenopteryx,Diatenopteryx_sorbifolia,Host,Seed plant
Sapindaceae,Exothea,Exothea_paniculata,Host,Seed plant
Sapindaceae,Matayba,Matayba_elaeagnoides,Host,Seed plant
Sapindaceae,Matayba,Matayba_guianensis,Host,Seed plant
Sapindaceae,Matayba,Matayba_inelegans,Host,Seed plant
Sapindaceae,Paullinia,Paullinia_carpopoda,Host,Seed plant
Sapindaceae,Paullinia,Paullinia_micrantha,Host,Seed plant
Sapindaceae,Sapindus,Sapindus_saponaria,Host,Seed plant
Sapindaceae,Serjania,Serjania_sp_1,Epiphyte,Seed plant
Sapindaceae,Talisia,Talisia_macrophylla,Host,Seed plant
Sapindaceae,Talisia,Talisia_veraluciana,Host,Seed plant
Sapotaceae,Chromolocuma,Chromolocuma_rubrifolia,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_argenteum,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_cainito,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_cuneifolium,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_gonocarpum,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_inornatum,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_lanatum,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_marginatum,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_MVI035,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_MVI036,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_prieurii,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_sanguinolentum,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_venezualense,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_venezuelanense,Host,Seed plant
Sapotaceae,Chrysophyllum,Chrysophyllum_viride,Host,Seed plant
Sapotaceae,Crysophyllum,Crysophyllum_pomiferum,Host,Seed plant
Sapotaceae,Crysophyllum,Crysophyllum_prieurii,Host,Seed plant
Sapotaceae,Crysophyllum,Crysophyllum_sanguinolentum,Host,Seed plant
Sapotaceae,Diploon,Diploon_cuspidata,Host,Seed plant
Sapotaceae,Ecclinusa,Ecclinusa_guianensis,Host,Seed plant
Sapotaceae,Ecclinusa,Ecclinusa_ramiflora,Host,Seed plant
Sapotaceae,Manilkara,Manilkara_bidentata,Host,Seed plant
Sapotaceae,Manilkara,Manilkara_cavalcantei,Host,Seed plant
Sapotaceae,Manilkara,Manilkara_sp,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_casiquiarensis,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_egensis,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_gardneriana,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_guyanensis,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_mensalis,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_MVI054,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_MVI055,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_sp,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_sp1,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_sp2,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_sp3,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_sp4,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_splendens,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_trunciflora,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_velutina,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_venulosa,Host,Seed plant
Sapotaceae,Micropholis,Micropholis_williamii,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_anomala,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_caimito,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_campanulata,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_campechiana,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_cladantha,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_cuspidata,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_elegans,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_engleri,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_ESsp.1,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_eugeniifolia,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_filipes,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_freitasii,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_guianensis,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_hispida,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_JA1010,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_laevigata,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_MA1014,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_MA1020,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_MA1022,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_MA1030,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_manaosensis,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_minima,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_MVI059,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_MVI060,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_MVI061,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_MVI062,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_MVI063,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_MVI064,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_MVI065,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_MVI066,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_nemorosa,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_pallens,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_peruviensis,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_ramiflora,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_reticulata,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_rostrata,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_sp,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_sp1,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_sp2,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_sp3,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_sp4,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_sp5,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_stipulifera,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_subrotata,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_surumuensis,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_torta,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_torta_subsp_tuberculata,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_vernicosa,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_virescens,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_viridis,Host,Seed plant
Sapotaceae,Pouteria,Pouteria_williamii,Host,Seed plant
Sapotaceae,Pradosia,Pradosia_cochlearia,Host,Seed plant
Sapotaceae,Pradosia,Pradosia_decipiens,Host,Seed plant
Sapotaceae,Pradosia,Pradosia_MVI001,Host,Seed plant
Sapotaceae,Sarcaulus,Sarcaulus_MK001,Host,Seed plant
Sapotaceae,Sarcaulus,Sarcaulus_sp,Host,Seed plant
Sapotaceae,Sideroxylon,Sideroxylon_salicifolium,Host,Seed plant
Sapotaceae,Sideroxylon,Sideroxylon_tempisque,Host,Seed plant
Schlegeliaceae,Gibsoniothamnus,Gibsoniothamnus_cornutus,Epiphyte,Seed plant
Simaroubaceae,Simaba,Simaba_JA1029,Host,Seed plant
Simaroubaceae,Simaba,Simaba_MVI001,Host,Seed plant
Simaroubaceae,Simaba,Simaba_orinocensis,Host,Seed plant
Siparunaceae,Siparuna,Siparuna_cuspidata,Host,Seed plant
Siparunaceae,Siparuna,Siparuna_decipiens,Host,Seed plant
Siparunaceae,Siparuna,Siparuna_guianensis,Host,Seed plant
Siparunaceae,Siparuna,Siparuna_MVI001,Host,Seed plant
Smilacaceae,Smilax,Smilax_sp_1,Epiphyte,Seed plant
Solanaceae,Aureliana,Aureliana_fasciculata,Host,Seed plant
Solanaceae,Cestrum,Cestrum_glanduliferum,Host,Seed plant
Solanaceae,Dyssochroma,Dyssochroma_viridiflora,Epiphyte,Seed plant
Solanaceae,Juanulloa,Juanulloa_mexicana,Epiphyte,Seed plant
Solanaceae,Markea,Markea_coccinea,Epiphyte,Seed plant
Solanaceae,Markea,Markea_longiflora,Epiphyte,Seed plant
Solanaceae,Markea,Markea_ulei,Epiphyte,Seed plant
Solanaceae,Solandra,Solandra_maxima,Epiphyte,Seed plant
Solanaceae,Solanum,Solanum_ALG01,Epiphyte,Seed plant
Solanaceae,Solanum,Solanum_americanum,Epiphyte,Seed plant
Solanaceae,Solanum,Solanum_caripe,Epiphyte,Seed plant
Solanaceae,Solanum,Solanum_cf._cyathophorum_M._Nee_&_Farruggia,Host,Seed plant
Solanaceae,Solanum,Solanum_LMN0001,Host,Seed plant
Solanaceae,Solanum,Solanum_lycocarpum,Host,Seed plant
Solanaceae,Solanum,Solanum_riparium,Host,Seed plant
Solanaceae,Solanum,Solanum_rupincola,Host,Seed plant
Solanaceae,Solanum,Solanum_sessile,Host,Seed plant
Solanaceae,Solanum,Solanum_sp_1WerTr,Epiphyte,Seed plant
Solanaceae,Solanum,Solanum_swartzianum,Host,Seed plant
Solanaceae,Solanum,Solanum_VGJ674,Epiphyte,Seed plant
Solanaceae,Trianaea,Trianaea_sp_1WerTr,Epiphyte,Seed plant
Solanaceae,Trianaea,Trianaea_sp_3WerTr,Epiphyte,Seed plant
Staphyleaceae,Turpinia,Turpinia_occidentalis,Host,Seed plant
Strelitziaceae,Ravenala,Ravenala_madagascariensis,Host,Seed plant
Styracaceae,Styrax,Styrax_camporum,Host,Seed plant
Styracaceae,Styrax,Styrax_sp.,Host,Seed plant
Symplocaceae,Symplocos,Symplocos_breedlovei,Host,Seed plant
Symplocaceae,Symplocos,Symplocos_celastrinea,Host,Seed plant
Symplocaceae,Symplocos,Symplocos_CTB001,Host,Seed plant
Symplocaceae,Symplocos,Symplocos_estrellensis,Host,Seed plant
Symplocaceae,Symplocos,Symplocos_fimbriata,Host,Seed plant
Symplocaceae,Symplocos,Symplocos_limoncillo,Host,Seed plant
Symplocaceae,Symplocos,Symplocos_sp1,Host,Seed plant
Symplocaceae,Symplocos,Symplocos_sp2,Host,Seed plant
Symplocaceae,Symplocos,Symplocos_sp3,Host,Seed plant
Symplocaceae,Symplocos,Symplocos_VGJsp.1,Host,Seed plant
Tectariaceae,Tectaria,Tectaria_incisa,Epiphyte,Seed plant
Theaceae,Gordonia,Gordonia_fruticosa,Host,Seed plant
Thelypteridaceae,Pseudophegopteris,Pseudophegopteris_cruc,Epiphyte,Seed plant
Thelypteridaceae,Pseudophegopteris,Pseudophegopteris_cruciata,Epiphyte,Fern
Thelypteridaceae,Thelypteris,Thelypteris_laevigata,Epiphyte,Seed plant
Thymelaeaceae,Daphnopsis,Daphnopsis_alpestris,Host,Seed plant
Ulmaceae,Ampelocera,Ampelocera_hottlei,Host,Seed plant
Ulmaceae,Ulmus,Ulmus_mexicana,Host,Seed plant
Urticaceae,Boehmeria,Boehmeria_caudata,Host,Seed plant
Urticaceae,Cecropia,Cecropia_andina,Host,Seed plant
Urticaceae,Cecropia,Cecropia_angustifolia,Host,Seed plant
Urticaceae,Cecropia,Cecropia_cf._multisecta_P._Franco_&_C.C._Berg,Host,Seed plant
Urticaceae,Cecropia,Cecropia_ESsp1,Host,Seed plant
Urticaceae,Cecropia,Cecropia_glaziovii,Host,Seed plant
Urticaceae,Cecropia,Cecropia_hololeuca,Host,Seed plant
Urticaceae,Cecropia,Cecropia_MK001,Host,Seed plant
Urticaceae,Cecropia,Cecropia_obtusifolia,Host,Seed plant
Urticaceae,Cecropia,Cecropia_peltata,Host,Seed plant
Urticaceae,Cecropia,Cecropia_purpurascens,Host,Seed plant
Urticaceae,Coussapoa,Coussapoa_ESsp.1,Host,Seed plant
Urticaceae,Coussapoa,Coussapoa_latifolia,Epiphyte,Seed plant
Urticaceae,Coussapoa,Coussapoa_longipedunculata,Epiphyte,Seed plant
Urticaceae,Coussapoa,Coussapoa_microcarpa,Epiphyte,Seed plant
Urticaceae,Coussapoa,Coussapoa_nitida,Host,Seed plant
Urticaceae,Coussapoa,Coussapoa_orthoneura,Host,Seed plant
Urticaceae,Coussapoa,Coussapoa_ovalifolia,Epiphyte,Seed plant
Urticaceae,Coussapoa,Coussapoa_villosa,Epiphyte,Seed plant
Urticaceae,Myriocarpa,Myriocarpa_longipes,Host,Seed plant
Urticaceae,Myriocarpa,Myriocarpa_stipitata,Host,Seed plant
Urticaceae,Pilea,Pilea_astrogramma,Epiphyte,Seed plant
Urticaceae,Pilea,Pilea_microphylla,Epiphyte,Seed plant
Urticaceae,Pilea,Pilea_pubescens,Epiphyte,Seed plant
Urticaceae,Pilea,Pilea_sp_1WerTr,Epiphyte,Seed plant
Urticaceae,Pilea,Pilea_sp_2WerTr,Epiphyte,Seed plant
Urticaceae,Pilea,Pilea_sp_3WerTr,Epiphyte,Seed plant
